Patent,Cit_Date,Citation
6013013,1994-02-01,5284464
6013013,1994-08-01,5334028
6013014,1992-08-01,5141482
6013014,1994-11-01,5362296
6013014,1998-04-01,5743838
6013014,1999-05-01,5906566
6013015,1988-10-01,4779867
6013015,1998-02-01,5713822
6013016,1977-01-01,4004332
6013016,1980-04-01,4197040
6013016,1984-05-01,4451186
6013016,1984-10-01,4476613
6013016,1984-11-01,4482043
6013016,1987-03-01,4646423
6013016,1987-09-01,4693642
6013016,1987-12-01,4712953
6013016,1987-12-01,4715490
6013016,1988-05-01,4747193
6013016,1990-08-01,4946021
6013016,1993-06-01,5221165
6013016,1994-11-01,5368539
6013017,1983-06-01,4387502
6013017,1984-12-01,4486941
6013017,1986-05-01,4587716
6013017,1987-03-01,4646600
6013017,1987-07-01,4682401
6013017,1990-02-01,4901427
6013017,1990-08-01,4951375
6013017,1993-07-01,5224915
6013017,1994-06-01,5318496
6013017,1994-08-01,5342276
6013017,1997-09-01,5669866
6013017,1998-07-01,5778749
6013018,1977-09-01,4049191
6013018,1983-01-01,4367620
6013018,1983-07-01,4391404
6013018,1984-06-01,4453270
6013018,1988-07-01,4759640
6013018,1990-06-01,4930904
6013018,1991-12-01,5071699
6013018,1996-05-01,5516210
6013019,1991-07-01,5034001
6013019,1991-10-01,5059166
6013019,1993-05-01,5213561
6013019,1995-05-01,5411466
6013019,1995-08-01,5441516
6013019,1995-09-01,5449372
6013019,1996-07-01,5540659
6013019,1999-03-01,5879282
6013020,1980-11-01,4233517
6013020,1986-04-01,4584991
6013020,1988-03-01,4733653
6013020,1991-07-01,5030194
6013020,1992-04-01,5103395
6013020,1996-07-01,5533969
6013020,1997-11-01,5683345
6013021,1976-03-01,3943912
6013021,1978-06-01,4095587
6013021,1994-10-01,5351389
6013021,1996-01-01,5484472
6013021,1998-07-01,5782743
6013022,1989-12-01,4885918
6013022,1993-09-01,5244452
6013022,1996-07-01,5531663
6013023,1987-08-01,4686985
6013023,1996-08-01,5545176
6013023,1997-02-01,5603685
6013023,1997-12-01,5702421
6013024,1977-03-01,4011872
6013024,1989-06-01,4836187
6013024,1991-02-01,4995396
6013024,1994-03-01,5293872
6013024,1995-03-01,5400769
6013024,1995-05-01,5411527
6013024,1995-08-01,5438975
6013024,1995-11-01,5467767
6013024,1996-05-01,5520222
6013024,1996-08-01,5549542
6013024,1997-04-01,5619993
6013024,1998-01-01,5704898
6013024,1998-03-01,5733245
6013024,1998-06-01,5762609
6013024,1998-09-01,5810715
6013025,1989-05-01,4827909
6013025,1990-01-01,4896941
6013025,1990-06-01,4934340
6013025,1991-10-01,5061995
6013025,1995-03-01,5396880
6013026,1990-09-01,4958624
6013026,1991-10-01,5060633
6013026,1996-06-01,5529570
6013027,1977-09-01,4047532
6013027,1977-09-01,4049000
6013027,1979-03-01,4143652
6013027,1984-07-01,4457300
6013027,1986-10-01,4617916
6013027,1986-12-01,4627421
6013027,1987-01-01,4637377
6013027,1988-02-01,4726356
6013027,1992-12-01,5171254
6013027,1993-06-01,5215526
6013027,1995-02-01,5392764
6013027,1996-08-01,5545123
6013027,1996-08-01,5547473
6013027,1996-10-01,5562658
6013027,1996-12-01,5588952
6013027,1997-01-01,5595172
6013027,1997-07-01,5643217
6013027,1998-05-01,5749892
6013027,1998-07-01,5782746
6013027,1999-02-01,5865730
6013028,1983-05-01,4385628
6013028,1986-03-01,4574804
6013028,1993-04-01,5201752
6013028,1994-03-01,5293863
6013028,1995-07-01,5429121
6013028,1996-06-01,5522839
6013028,1998-07-01,5782859
6013029,1983-08-01,4401122
6013029,1988-07-01,4756884
6013029,1989-05-01,4832034
6013029,1990-04-01,4919141
6013029,1991-09-01,5050604
6013029,1992-03-01,5096669
6013029,1992-12-01,5174291
6013030,1987-07-01,4679551
6013030,1987-11-01,4708125
6013030,1988-06-01,4753248
6013030,1988-09-01,4771774
6013030,1989-01-01,4794931
6013030,1989-02-01,4802487
6013030,1989-03-01,4815661
6013030,1990-08-01,4951667
6013030,1991-03-01,5000185
6013030,1992-04-01,5105819
6013030,1992-04-01,5107844
6013030,1992-05-01,5115814
6013030,1992-06-01,5125410
6013030,1993-01-01,5178148
6013030,1993-05-01,5211176
6013030,1994-03-01,5295486
6013030,1994-11-01,5361768
6013030,1996-01-01,5485846
6013030,1997-01-01,5592942
6013030,1998-06-01,5759153
6013031,1977-08-01,4043181
6013031,1977-09-01,4048986
6013031,1977-11-01,4056970
6013031,1980-08-01,4217912
6013031,1980-09-01,4224829
6013031,1980-11-01,4235243
6013031,1981-01-01,4242911
6013031,1982-11-01,4361154
6013031,1983-05-01,4383533
6013031,1983-12-01,4421119
6013031,1984-05-01,4446737
6013031,1984-10-01,4476873
6013031,1985-06-01,4522068
6013031,1985-07-01,4530360
6013031,1987-04-01,4658827
6013031,1987-06-01,4669482
6013031,1987-08-01,4688428
6013031,1987-10-01,4702258
6013031,1988-10-01,4774959
6013031,1989-05-01,4830015
6013031,1990-04-01,4913157
6013031,1990-06-01,4930511
6013031,1991-08-01,5042489
6013031,1991-10-01,5054490
6013031,1992-03-01,5099849
6013031,1992-06-01,5119820
6013031,1993-06-01,5218963
6013031,1993-12-01,5271403
6013031,1994-09-01,5343863
6013031,1994-09-01,5349959
6013031,1995-09-01,5452722
6013031,1996-01-01,5483965
6013031,1996-08-01,5547459
6013031,1996-10-01,5564423
6013031,1997-02-01,5603325
6013031,1997-07-01,5649538
6013031,1997-07-01,5651363
6013031,1998-07-01,5785656
6013031,1998-09-01,5806520
6013031,1998-09-01,5810737
6013032,1987-05-01,4662223
6013032,1991-07-01,5027820
6013032,1993-07-01,5229933
6013032,1993-11-01,5267221
6013032,1994-04-01,5301168
6013032,1995-11-01,5469851
6013032,1996-09-01,5555534
6013032,1996-11-01,5573001
6013032,1996-12-01,5581517
6013032,1997-01-01,5590658
6013032,1997-10-01,5676147
6013032,1997-11-01,5685308
6013033,1994-11-01,5367878
6013033,1997-03-01,5606975
6013033,1998-07-01,5779643
6013034,1977-04-01,4019813
6013034,1983-11-01,4412543
6013034,1986-03-01,4573778
6013034,1988-08-01,4761071
6013034,1991-06-01,5020891
6013035,1981-10-01,4296329
6013035,1982-07-01,4341220
6013035,1983-05-01,4385397
6013035,1986-02-01,4567896
6013035,1986-04-01,4583538
6013035,1986-06-01,4592352
6013035,1987-03-01,4651732
6013035,1988-03-01,4733661
6013035,1988-12-01,4793363
6013035,1990-06-01,4930525
6013035,1991-07-01,5031203
6013035,1991-09-01,5047036
6013035,1994-05-01,5316014
6013035,1994-06-01,5320111
6013035,1994-11-01,5368046
6013035,1995-06-01,5423848
6013035,1996-02-01,5494034
6013035,1996-03-01,5497267
6013035,1998-07-01,5782807
6013036,1989-04-01,4820259
6013036,1989-09-01,4862899
6013036,1991-11-01,5063930
6013036,1992-09-01,5147288
6013036,1993-10-01,5253652
6013037,1976-01-01,3931815
6013037,1979-04-01,4150666
6013037,1981-06-01,4274408
6013037,1982-01-01,4312362
6013037,1983-04-01,4378812
6013037,1983-11-01,4412832
6013037,1987-04-01,4660569
6013037,1989-03-01,4813938
6013037,1990-06-01,4936315
6013037,1991-09-01,5045062
6013037,1992-06-01,5125414
6013037,1992-07-01,5133362
6013037,1992-09-01,5147329
6013037,1994-06-01,5324267
6013037,1995-12-01,5474546
6013038,1988-03-01,4728319
6013038,1989-03-01,4809713
6013038,1993-10-01,5255690
6013038,1993-12-01,5269759
6013038,1994-10-01,5357978
6013038,1995-11-01,5464023
6013038,1996-01-01,5487729
6013038,1997-03-01,5606980
6013039,1978-04-01,4084584
6013039,1981-10-01,4296744
6013039,1984-12-01,4485825
6013039,1985-02-01,4501266
6013039,1985-08-01,4534364
6013039,1985-10-01,4549555
6013039,1986-04-01,4583554
6013039,1986-04-01,4583555
6013039,1987-03-01,4649934
6013039,1989-01-01,4799497
6013039,1989-02-01,4804000
6013039,1989-04-01,4822365
6013039,1990-03-01,4911177
6013039,1990-04-01,4913163
6013039,1990-11-01,4969471
6013039,1991-02-01,4989337
6013039,1992-09-01,5148606
6013039,1992-10-01,5156163
6013039,1993-12-01,5267951
6013039,1994-08-01,5333604
6013039,1996-09-01,5556374
6013039,1997-10-01,5673708
6013040,1975-06-01,3890000
6013040,1978-04-01,4085738
6013040,1979-10-01,4170989
6013040,1980-12-01,4239282
6013040,1983-11-01,4412534
6013040,1993-01-01,5179940
6013040,1994-07-01,5330416
6013040,1994-10-01,5352186
6013040,1995-01-01,5385531
6013040,1995-10-01,5460598
6013040,1995-10-01,5462516
6013040,1995-11-01,5464382
6013041,1979-07-01,4159640
6013041,1985-11-01,4554910
6013041,1992-10-01,5158096
6013041,1993-08-01,5239988
6013041,1995-02-01,5392649
6013041,1996-01-01,5487722
6013041,1996-03-01,5496257
6013041,1996-12-01,5582580
6013041,1996-12-01,5589639
6013041,1997-07-01,5645522
6013042,1987-09-01,4692954
6013042,1991-10-01,5056507
6013042,1995-01-01,5382222
6013043,1975-12-01,3924615
6013043,1981-12-01,4304417
6013043,1994-12-01,5372576
6013043,1996-10-01,5569174
6013043,1997-01-01,5593383
6013044,1981-09-01,4287609
6013044,1991-05-01,5014689
6013044,1991-05-01,5018221
6013044,1994-03-01,5295269
6013045,1977-02-01,4005506
6013045,1978-09-01,4112521
6013045,1981-06-01,4273130
6013045,1983-08-01,4396013
6013045,1985-07-01,4530350
6013045,1986-02-01,4570619
6013045,1991-03-01,4996979
6013045,1996-05-01,5520628
6013045,1997-01-01,5593383
6013045,1997-02-01,5603591
6013046,1976-02-01,3938529
6013046,1977-10-01,4052989
6013046,1985-05-01,4515583
6013046,1987-01-01,4634420
6013046,1988-11-01,4787889
6013046,1989-02-01,4808154
6013046,1989-09-01,4869715
6013046,1990-09-01,4955862
6013046,1993-01-01,5180376
6013046,1994-02-01,5282786
6013046,1994-02-01,5286256
6013046,1994-05-01,5308342
6013047,1990-08-01,4951677
6013047,1991-06-01,5020539
6013047,1994-09-01,5348536
6013047,1994-11-01,5363861
6013047,1995-02-01,5388584
6013047,1995-10-01,5460619
6013047,1995-11-01,5464398
6013047,1999-02-01,5865178
6013047,1999-04-01,5891088
6013048,1975-07-01,3896811
6013048,1975-09-01,3902495
6013048,1975-12-01,3924335
6013048,1976-11-01,3990452
6013048,1977-08-01,4040414
6013048,1977-12-01,4063557
6013048,1979-01-01,4136700
6013048,1984-01-01,4428748
6013048,1986-05-01,4587958
6013048,1987-02-01,4642581
6013048,1988-09-01,4768796
6013048,1989-02-01,4808154
6013048,1989-09-01,4869256
6013048,1990-05-01,4922902
6013048,1990-06-01,4931047
6013048,1991-06-01,5026387
6013048,1992-09-01,5151085
6013048,1992-11-01,5163433
6013048,1993-01-01,5176677
6013048,1993-05-01,5209719
6013048,1994-01-01,5279547
6013048,1995-02-01,5391144
6013048,1995-05-01,5419761
6013048,1995-06-01,5421829
6013048,1995-10-01,5462522
6013048,1997-05-01,5630799
6013048,1997-11-01,5685840
6013048,1998-10-01,5823990
6013048,1999-02-01,5871493
6013049,1976-12-01,3996935
6013049,1980-05-01,4203444
6013049,1983-06-01,4386927
6013049,1985-07-01,4530356
6013049,1987-07-01,4681102
6013049,1988-11-01,4787889
6013049,1990-01-01,4897079
6013049,1990-03-01,4909249
6013049,1990-07-01,4940468
6013049,1991-01-01,4983160
6013049,1991-01-01,4986827
6013049,1991-05-01,5019035
6013049,1991-06-01,5026393
6013049,1991-10-01,5059204
6013049,1992-01-01,5084009
6013049,1992-10-01,5154694
6013049,1992-10-01,5154696
6013049,1992-11-01,5163433
6013049,1993-03-01,5195961
6013049,1993-05-01,5213569
6013049,1993-11-01,5257988
6013049,1994-02-01,5282786
6013049,1994-02-01,5286256
6013049,1994-10-01,5354265
6013049,1996-04-01,5505693
6013049,1996-10-01,5562612
6013049,1996-10-01,5569188
6013049,1996-12-01,5580347
6013049,1997-06-01,5634912
6013049,1997-07-01,5645530
6013049,1997-11-01,5685841
6013049,1997-12-01,5697898
6013049,1999-01-01,5860949
6013050,1975-09-01,3906950
6013050,1976-04-01,3949751
6013050,1986-06-01,4596556
6013050,1990-07-01,4945050
6013050,1991-09-01,5049125
6013050,1991-11-01,5062830
6013050,1992-09-01,5149655
6013050,1992-10-01,5157207
6013050,1993-04-01,5204253
6013050,1994-12-01,5371015
6013050,1996-04-01,5503627
6013050,1997-05-01,5630796
6013051,1990-02-01,4904237
6013051,1995-03-01,5396899
6013051,1997-07-01,5643207
6013051,1997-12-01,5695490
6013051,1997-12-01,5702363
6013051,1998-01-01,5711316
6013051,1998-02-01,5713858
6013051,1998-04-01,5735814
6013051,1998-04-01,5738650
6013051,1998-05-01,5752930
6013051,1998-09-01,5814014
6013051,1998-11-01,5832932
6013051,1998-11-01,5840063
6013051,1999-04-01,5897528
6013052,1993-06-01,5217465
6013052,1997-08-01,5656030
6013053,1991-03-01,4998930
6013053,1991-08-01,5041109
6013053,1992-06-01,5125925
6013053,1992-12-01,5169395
6013053,1994-09-01,5344419
6013053,1994-10-01,5354293
6013053,1995-05-01,5415654
6013053,1997-03-01,5607419
6013054,1981-02-01,4248224
6013054,1982-01-01,4309994
6013054,1983-11-01,4413989
6013054,1984-06-01,4456000
6013054,1988-05-01,4743327
6013054,1990-08-01,4952357
6013054,1991-02-01,4994071
6013054,1997-03-01,5613980
6013054,1997-09-01,5669924
6013054,1998-02-01,5720735
6013054,1998-05-01,5749825
6013055,1977-04-01,4018231
6013055,1979-02-01,4141364
6013055,1979-12-01,4178939
6013055,1981-02-01,4248246
6013055,1981-06-01,4275591
6013055,1981-07-01,4276874
6013055,1981-10-01,4292974
6013055,1982-08-01,4346698
6013055,1983-11-01,4416267
6013055,1984-04-01,4444186
6013055,1984-05-01,4449532
6013055,1986-02-01,4572186
6013055,1986-03-01,4573470
6013055,1986-03-01,4576142
6013055,1986-06-01,4592744
6013055,1986-07-01,4601713
6013055,1987-01-01,4636201
6013055,1987-07-01,4681092
6013055,1987-12-01,4711181
6013055,1988-04-01,4738666
6013055,1988-05-01,4743258
6013055,1988-08-01,4762125
6013055,1988-08-01,4762130
6013055,1988-09-01,4771776
6013055,1989-01-01,4796629
6013055,1989-04-01,4820349
6013055,1989-07-01,4846174
6013055,1989-07-01,4846344
6013055,1989-07-01,4846801
6013055,1989-11-01,4881547
6013055,1990-01-01,4896669
6013055,1990-03-01,4906244
6013055,1990-05-01,4921483
6013055,1990-06-01,4930341
6013055,1990-06-01,4935190
6013055,1990-07-01,4938676
6013055,1990-07-01,4941877
6013055,1991-02-01,4994072
6013055,1991-05-01,5015230
6013055,1991-05-01,5015231
6013055,1991-05-01,5017325
6013055,1991-08-01,5037392
6013055,1991-08-01,5041125
6013055,1992-02-01,5087246
6013055,1992-09-01,5147302
6013055,1993-03-01,5192296
6013055,1993-03-01,5195970
6013055,1993-03-01,5196024
6013055,1993-05-01,5209799
6013055,1993-07-01,5226887
6013055,1993-10-01,5250070
6013055,1993-10-01,5254091
6013055,1994-03-01,5295995
6013055,1994-04-01,5306246
6013055,1994-05-01,5308356
6013055,1994-06-01,5318587
6013055,1994-06-01,5320634
6013055,1994-08-01,5336178
6013055,1994-08-01,5336472
6013055,1994-08-01,5342301
6013055,1994-08-01,5342307
6013055,1994-09-01,5350361
6013055,1994-12-01,5370614
6013055,1995-05-01,5411477
6013055,1995-06-01,5423745
6013055,1995-10-01,5456666
6013055,1995-10-01,5458572
6013055,1995-11-01,5470313
6013055,1995-12-01,5478319
6013055,1996-02-01,5490839
6013055,1997-08-01,5658311
6013055,1998-02-01,5718684
6013055,1998-12-01,5853389
6013056,1988-10-01,4775363
6013056,1990-03-01,4908020
6013056,1993-01-01,5181912
6013056,1997-07-01,5643211
6013057,1984-07-01,4460358
6013057,1985-01-01,4496295
6013057,1985-11-01,4553958
6013057,1987-04-01,4661093
6013057,1988-01-01,4720636
6013057,1988-07-01,4758228
6013057,1993-04-01,5199604
6013057,1994-08-01,5336190
6013057,1995-03-01,5396020
6013057,1995-11-01,5468227
6013057,1996-03-01,5499969
6013057,1996-07-01,5531697
6013057,1998-08-01,5791880
6013057,1999-03-01,5879144
6013058,1986-01-01,4566493
6013058,1986-02-01,4569675
6013058,1990-09-01,4954149
6013058,1994-10-01,5356381
6013058,1995-10-01,5460616
6013058,1996-09-01,5556381
6013058,1996-09-01,5556385
6013058,1996-10-01,5562618
6013058,1998-01-01,5704915
6013058,1998-04-01,5738664
6013058,1998-07-01,5782817
6013058,1999-06-01,5911706
6013059,1990-04-01,4917101
6013060,1979-12-01,4177808
6013060,1980-12-01,4237880
6013060,1982-10-01,4355638
6013060,1983-11-01,4413990
6013060,1988-02-01,4722732
6013060,1988-10-01,4775482
6013060,1989-08-01,4861617
6013060,1990-02-01,4898581
6013060,1991-02-01,4994022
6013060,1996-10-01,5562638
6013060,1997-10-01,5674200
6013061,1980-10-01,4227525
6013061,1986-02-01,4568366
6013061,1986-02-01,4572724
6013061,1987-02-01,4643713
6013061,1987-05-01,4662906
6013061,1990-02-01,4900308
6013061,1991-12-01,5074844
6013061,1996-01-01,5484474
6013061,1997-10-01,5674200
6013061,1998-07-01,5779674
6013062,1986-05-01,4589876
6013062,1986-12-01,4630320
6013062,1989-11-01,4883481
6013062,1992-07-01,5133705
6013062,1993-04-01,5201727
6013062,1993-06-01,5221275
6013062,1994-09-01,5344416
6013062,1994-10-01,5354400
6013062,1995-02-01,5387210
6013062,1995-02-01,5389094
6013062,1995-07-01,5429633
6013062,1995-12-01,5472437
6013062,1996-11-01,5578026
6013062,1997-01-01,5591147
6013062,1997-07-01,5643245
6013063,1975-04-01,3875942
6013063,1975-06-01,3890973
6013063,1975-07-01,3896807
6013063,1975-11-01,3918454
6013063,1976-06-01,3964486
6013063,1976-07-01,3967623
6013063,1977-06-01,4027672
6013063,1977-10-01,4055180
6013063,1981-06-01,4276338
6013063,1982-03-01,4321924
6013063,1982-04-01,4324247
6013063,1982-11-01,4360021
6013063,1983-05-01,4381782
6013063,1983-05-01,4385632
6013063,1983-08-01,4397644
6013063,1983-08-01,4401712
6013063,1985-02-01,4501586
6013063,1985-12-01,4556560
6013063,1986-09-01,4613447
6013063,1986-11-01,4622036
6013063,1986-11-01,4623339
6013063,1987-02-01,4643727
6013063,1987-04-01,4657537
6013063,1987-05-01,4662877
6013063,1987-06-01,4676785
6013063,1987-07-01,4678464
6013063,1987-08-01,4685909
6013063,1987-11-01,4704112
6013063,1988-02-01,4723953
6013063,1988-11-01,4787896
6013063,1988-12-01,4790836
6013063,1989-06-01,4842593
6013063,1990-01-01,4892536
6013063,1990-11-01,4968312
6013063,1991-01-01,4988344
6013063,1991-01-01,4988345
6013063,1991-02-01,4990147
6013063,1991-08-01,5037416
6013063,1991-10-01,5061259
6013063,1991-11-01,5062840
6013063,1992-07-01,5134007
6013063,1992-12-01,5171236
6013063,1992-12-01,5171238
6013063,1993-01-01,5176672
6013063,1993-03-01,5192277
6013063,1993-05-01,5207663
6013063,1993-11-01,5260345
6013063,1993-12-01,5269775
6013063,1994-01-01,5281208
6013063,1994-04-01,5304159
6013063,1994-04-01,5304160
6013063,1994-04-01,5304161
6013063,1994-04-01,5306266
6013063,1994-07-01,5330459
6013063,1994-08-01,5342338
6013063,1994-08-01,5342342
6013063,1994-09-01,5344516
6013063,1994-10-01,5356405
6013063,1995-02-01,5387207
6013063,1995-02-01,5387209
6013063,1995-03-01,5397318
6013063,1995-07-01,5429632
6013063,1995-08-01,5439458
6013063,1995-08-01,5439459
6013063,1995-10-01,5462541
6013063,1995-11-01,5468236
6013063,1996-05-01,5520674
6013063,1996-06-01,5525346
6013063,1996-08-01,5545155
6013063,1996-09-01,5554142
6013063,1996-12-01,5579722
6013063,1996-12-01,5586978
6013063,1997-02-01,5603707
6013063,1997-03-01,5607760
6013063,1997-03-01,5609587
6013063,1997-05-01,5628097
6013063,1997-06-01,5635191
6013063,1997-07-01,5643588
6013063,1997-07-01,5650222
6013063,1997-08-01,5653703
6013063,1997-10-01,5674213
6013063,1997-10-01,5676661
6013063,1998-07-01,5776122
6013063,1998-07-01,5779690
6013063,1998-09-01,5810798
6013063,1998-10-01,5824172
6013063,1998-11-01,5830203
6013064,1977-05-01,4023571
6013064,1985-03-01,4505707
6013064,1986-03-01,4576597
6013064,1987-08-01,4685914
6013064,1990-01-01,4894058
6013064,1991-12-01,5074856
6013064,1995-07-01,5429631
6013064,1997-02-01,5599339
6013064,1997-08-01,5658270
6013064,1997-11-01,5688259
6013064,1998-01-01,5704932
6013064,1998-02-01,5720738
6013065,1990-01-01,4892536
6013065,1993-05-01,5213645
6013065,1993-12-01,5269775
6013065,1995-03-01,5397316
6013065,1998-11-01,5830203
6013065,1998-11-01,5836931
6013066,1992-03-01,5098422
6013066,1994-01-01,5281209
6013066,1996-09-01,5558662
6013066,1998-01-01,5704931
6013067,1990-01-01,4894440
6013067,1990-08-01,4946437
6013067,1996-11-01,5571686
6013068,1992-09-01,5149330
6013069,1975-10-01,3915171
6013069,1976-09-01,3978863
6013069,1976-10-01,3983879
6013069,1981-10-01,4295464
6013069,1983-09-01,4406656
6013069,1984-07-01,4458677
6013069,1984-11-01,4484579
6013069,1985-11-01,4553959
6013069,1986-01-01,4563170
6013069,1986-07-01,4601713
6013069,1988-02-01,4723936
6013069,1988-06-01,4748982
6013069,1988-09-01,4771777
6013069,1988-10-01,4776841
6013069,1988-12-01,4790315
6013069,1989-07-01,4850373
6013069,1989-10-01,4877031
6013069,1990-01-01,4892519
6013069,1990-03-01,4906230
6013069,1990-04-01,4917666
6013069,1990-07-01,4943278
6013069,1990-07-01,4944745
6013069,1991-03-01,4998923
6013069,1991-08-01,5037386
6013069,1991-08-01,5040548
6013069,1991-09-01,5046503
6013069,1991-12-01,5071425
6013069,1992-04-01,5102390
6013069,1992-04-01,5106368
6013069,1992-08-01,5135535
6013069,1992-09-01,5149330
6013069,1992-10-01,5154725
6013069,1992-10-01,5156594
6013069,1992-12-01,5171222
6013069,1993-03-01,5195971
6013069,1993-06-01,5217440
6013069,1994-01-01,5279562
6013069,1994-04-01,5300025
6013069,1994-12-01,5370616
6013069,1998-08-01,5795325
6013070,1978-09-01,4115280
6013070,1993-08-01,5240675
6013070,1996-11-01,5571488
6013070,1997-06-01,5637877
6013070,1998-04-01,5744094
6013070,1998-10-01,5820821
6013071,1977-06-01,4029091
6013071,1980-04-01,4197840
6013071,1983-05-01,4382245
6013071,1990-04-01,4919119
6013071,1991-04-01,5003969
6013071,1991-12-01,5074865
6013071,1992-11-01,5165347
6013071,1993-06-01,5219349
6013071,1994-02-01,5286249
6013071,1994-11-01,5360392
6013071,1994-12-01,5376091
6013071,1995-01-01,5383844
6013071,1995-09-01,5447492
6013072,1982-02-01,4315514
6013072,1991-08-01,5041108
6013072,1992-05-01,5109859
6013072,1993-03-01,5192278
6013072,1993-04-01,5203779
6013072,1996-07-01,5540677
6013073,1991-06-01,5022399
6013073,1991-09-01,5047013
6013073,1992-10-01,5152277
6013073,1993-05-01,5209748
6013073,1994-02-01,5282798
6013073,1996-07-01,5536265
6013073,1998-04-01,5737472
6013074,1987-02-01,4641649
6013074,1988-11-01,4785815
6013074,1989-09-01,4869248
6013074,1990-01-01,4896671
6013074,1994-10-01,5357956
6013074,1997-12-01,5697925
6013075,1989-06-01,4839492
6013075,1990-02-01,4901719
6013075,1992-02-01,5088997
6013076,1975-05-01,3885569
6013076,1975-08-01,3898991
6013076,1975-08-01,3901242
6013076,1975-09-01,3902494
6013076,1975-09-01,3903891
6013076,1975-11-01,3920021
6013076,1975-11-01,3920022
6013076,1975-12-01,3923063
6013076,1975-12-01,3929137
6013076,1976-02-01,3939839
6013076,1976-03-01,3945375
6013076,1976-06-01,3963030
6013076,1976-06-01,3964487
6013076,1976-07-01,3970088
6013076,1976-08-01,3974833
6013076,1977-03-01,4011872
6013076,1977-04-01,4016881
6013076,1977-05-01,4024467
6013076,1977-07-01,4033351
6013076,1977-08-01,4040426
6013076,1977-08-01,4043342
6013076,1977-10-01,4051855
6013076,1977-11-01,4060088
6013076,1978-01-01,4069827
6013076,1978-02-01,4074718
6013076,1978-06-01,4092986
6013076,1978-09-01,4114623
6013076,1978-09-01,4116198
6013076,1978-10-01,4119102
6013076,1978-11-01,4126137
6013076,1979-05-01,4154240
6013076,1980-02-01,4189685
6013076,1980-04-01,4200104
6013076,1980-05-01,4202337
6013076,1980-05-01,4204549
6013076,1980-07-01,4210152
6013076,1980-10-01,4228800
6013076,1981-02-01,4248231
6013076,1981-06-01,4271837
6013076,1981-07-01,4281373
6013076,1981-11-01,4301802
6013076,1982-04-01,4326529
6013076,1982-08-01,4346332
6013076,1983-03-01,4376263
6013076,1983-04-01,4381007
6013076,1983-11-01,4416277
6013076,1983-12-01,4418692
6013076,1984-02-01,4429698
6013076,1984-05-01,4448198
6013076,1984-10-01,4474179
6013076,1984-10-01,4476862
6013076,1985-01-01,4492231
6013076,1985-01-01,4494541
6013076,1985-04-01,4512338
6013076,1985-05-01,4517976
6013076,1985-06-01,4524770
6013076,1985-08-01,4532924
6013076,1985-08-01,4534347
6013076,1985-10-01,4548207
6013076,1985-12-01,4559943
6013076,1985-12-01,4559951
6013076,1986-01-01,4562838
6013076,1986-01-01,4565200
6013076,1986-02-01,4567890
6013076,1986-04-01,4580557
6013076,1986-05-01,4590934
6013076,1986-06-01,4593691
6013076,1986-10-01,4617927
6013076,1987-04-01,4657015
6013076,1987-04-01,4658819
6013076,1987-04-01,4658820
6013076,1987-06-01,4669468
6013076,1987-06-01,4674499
6013076,1987-07-01,4681122
6013076,1987-07-01,4682596
6013076,1987-08-01,4688569
6013076,1987-09-01,4696668
6013076,1987-11-01,4706667
6013076,1987-12-01,4709698
6013076,1987-12-01,4712544
6013076,1988-03-01,4727874
6013076,1988-04-01,4735201
6013076,1988-09-01,4769005
6013076,1988-11-01,4781175
6013076,1989-01-01,4799480
6013076,1989-01-01,4800899
6013076,1989-02-01,4802476
6013076,1989-02-01,4805616
6013076,1989-03-01,4813429
6013076,1989-04-01,4820298
6013076,1989-04-01,4823791
6013076,1989-05-01,4827927
6013076,1989-05-01,4832048
6013076,1989-07-01,4850353
6013076,1989-08-01,4860744
6013076,1989-11-01,4878493
6013076,1989-12-01,4886074
6013076,1990-04-01,4919129
6013076,1990-05-01,4920978
6013076,1990-06-01,4931047
6013076,1990-06-01,4936281
6013076,1990-06-01,4936301
6013076,1990-06-01,4936310
6013076,1990-06-01,4936642
6013076,1990-07-01,4943290
6013076,1990-08-01,4950267
6013076,1990-09-01,4955377
6013076,1990-10-01,4966597
6013076,1990-11-01,4967765
6013076,1990-11-01,4969885
6013076,1990-12-01,4976711
6013076,1991-02-01,4994069
6013076,1991-03-01,4998933
6013076,1991-04-01,5007908
6013076,1991-04-01,5009656
6013076,1991-05-01,5013312
6013076,1991-05-01,5019076
6013076,1991-07-01,5035696
6013076,1991-08-01,5037379
6013076,1991-09-01,5047026
6013076,1991-09-01,5047027
6013076,1991-10-01,5057107
6013076,1991-10-01,5062031
6013076,1991-12-01,5071418
6013076,1992-01-01,5080660
6013076,1992-01-01,5083565
6013076,1992-02-01,5085659
6013076,1992-02-01,5088997
6013076,1992-03-01,5098431
6013076,1992-03-01,5099840
6013076,1992-04-01,5108391
6013076,1992-04-01,5108407
6013076,1992-06-01,5117978
6013076,1992-06-01,5122213
6013076,1992-07-01,5133365
6013076,1992-10-01,5158561
6013076,1992-12-01,5167658
6013076,1992-12-01,5167659
6013076,1992-12-01,5171255
6013076,1992-12-01,5171311
6013076,1993-01-01,5178620
6013076,1993-03-01,5190517
6013076,1993-03-01,5195959
6013076,1993-03-01,5196007
6013076,1993-03-01,5197963
6013076,1993-04-01,5201743
6013076,1993-05-01,5207675
6013076,1993-06-01,5217457
6013076,1993-06-01,5217458
6013076,1993-06-01,5217459
